compound_id,maxestateindex,minestateindex,maxabsestateindex,minabsestateindex,qed,molwt,heavyatommolwt,exactmolwt,numvalenceelectrons,numradicalelectrons,maxpartialcharge,minpartialcharge,maxabspartialcharge,minabspartialcharge,fpdensitymorgan1,fpdensitymorgan2,fpdensitymorgan3,bcut2d_mwhi,bcut2d_mwlow,bcut2d_chghi,bcut2d_chglo,bcut2d_logphi,bcut2d_logplow,bcut2d_mrhi,bcut2d_mrlow,balabanj,bertzct,chi0,chi0n,chi0v,chi1,chi1n,chi1v,chi2n,chi2v,chi3n,chi3v,chi4n,chi4v,hallkieralpha,ipc,kappa1,kappa2,kappa3,labuteasa,peoe_vsa1,peoe_vsa10,peoe_vsa11,peoe_vsa12,peoe_vsa13,peoe_vsa14,peoe_vsa2,peoe_vsa3,peoe_vsa4,peoe_vsa5,peoe_vsa6,peoe_vsa7,peoe_vsa8,peoe_vsa9,smr_vsa1,smr_vsa10,smr_vsa2,smr_vsa3,smr_vsa4,smr_vsa5,smr_vsa6,smr_vsa7,smr_vsa8,smr_vsa9,slogp_vsa1,slogp_vsa10,slogp_vsa11,slogp_vsa12,slogp_vsa2,slogp_vsa3,slogp_vsa4,slogp_vsa5,slogp_vsa6,slogp_vsa7,slogp_vsa8,slogp_vsa9,tpsa,estate_vsa1,estate_vsa10,estate_vsa11,estate_vsa2,estate_vsa3,estate_vsa4,estate_vsa5,estate_vsa6,estate_vsa7,estate_vsa8,estate_vsa9,vsa_estate1,vsa_estate10,vsa_estate2,vsa_estate3,vsa_estate4,vsa_estate5,vsa_estate6,vsa_estate7,vsa_estate8,vsa_estate9,fractioncsp3,heavyatomcount,nhohcount,nocount,numaliphaticcarbocycles,numaliphaticheterocycles,numaliphaticrings,numaromaticcarbocycles,numaromaticheterocycles,numaromaticrings,numhacceptors,numhdonors,numheteroatoms,numrotatablebonds,numsaturatedcarbocycles,numsaturatedheterocycles,numsaturatedrings,ringcount,mollogp,molmr,fr_al_coo,fr_al_oh,fr_al_oh_notert,fr_arn,fr_ar_coo,fr_ar_n,fr_ar_nh,fr_ar_oh,fr_coo,fr_coo2,fr_c_o,fr_c_o_nocoo,fr_c_s,fr_hoccn,fr_imine,fr_nh0,fr_nh1,fr_nh2,fr_n_o,fr_ndealkylation1,fr_ndealkylation2,fr_nhpyrrole,fr_sh,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noorthohbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatn,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
PostEra-ALP-POS-95f71980-23,13.768244558530228,-0.9899109242462416,13.768244558530228,0.07011765269424308,0.32497708903389283,516.6420000000003,487.41000000000037,516.199525388,190.0,0.0,0.2782519732334749,-0.3536578089768132,0.3536578089768132,0.2782519732334749,1.0810810810810811,1.864864864864865,2.4864864864864864,32.133395146545986,9.867561800238754,2.34122703060385,-2.311795941149482,2.3156110063835853,-2.443511798156583,7.073287470081722,-0.12198612277729898,1.6941281527867826,1336.6014992724477,26.4156383156272,21.01881773111818,21.835314312045906,17.736202008657774,11.982134530917211,12.924943572499275,9.705554907433052,10.424241205482366,5.990373344732355,6.5768418729859945,4.021767743586509,4.547621212826994,-3.909999999999999,221547596.15236405,26.161487716471267,11.431479617159209,6.455033623908069,219.76509945638816,5.316788604006331,17.55298966504232,0.0,5.907179729351506,5.907179729351506,0.0,19.472962619941327,9.374393568622029,0.0,11.336785877934737,51.10304694137992,53.294550418024826,35.5693440859852,5.51053927361738,13.979489415818463,28.838531611321308,0.0,15.284745645900749,0.0,38.64886452054262,11.444666136763054,112.1494631829109,0.0,0.0,10.216698334856808,10.077801322358383,0.0,11.336785877934737,28.327072906510004,16.63034927639461,5.817220841045895,53.9918720822311,83.94795987192555,0.0,0.0,0.0,75.19,6.041840829147961,13.979489415818463,0.0,35.28525516990672,17.671659389306566,11.126902983393991,28.369429745708434,41.483390392694275,30.33183534230805,36.05595724497262,0.0,13.578045111640302,1.3127576139755974,37.333923187985945,4.602046565859524,4.785068747449214,-1.0809498071538628,16.44211382267139,3.651163515478367,6.625831242093522,0.0,0.2413793103448276,37.0,1.0,6.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,1.0,8.0,8.0,0.0,0.0,0.0,4.0,5.721700000000006,144.15719999999982,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PostEra-ALP-POS-3b848b35-2,12.500894431846811,-0.3477770596994778,12.500894431846811,0.05062369597740468,0.6644198644330088,381.8190000000001,365.69100000000014,381.088019052,136.0,0.0,0.2283559419076133,-0.4700529120854173,0.4700529120854173,0.2283559419076133,1.2592592592592593,2.074074074074074,2.888888888888889,35.49569173497508,10.104675143573541,2.265869957402166,-2.2712460329193074,2.249304447577489,-2.513902872855007,6.303855504219321,-0.1338277639907214,1.4715895705136224,1024.660601750714,18.802754140504845,14.23763919417013,14.993568140188586,13.063683283512807,8.447789654876873,8.825754127886102,6.306460965019036,6.74289674549102,4.209178759291186,4.427396649527179,2.9489583883766444,3.1966417613461697,-3.119999999999999,1283331.2884960996,17.30166241496599,7.245996883943845,4.009259058950785,160.04826928038867,15.37044016181271,5.749511833283905,6.22790117073487,11.814359458703011,0.0,0.0,14.573052889090853,0.0,0.0,0.0,35.866408164078955,23.762552697081826,21.991925314283996,24.725873092148657,14.325937321943691,39.87513405254868,0.0,10.30076712495354,0.0,19.06954441658689,5.316788604006331,65.44434142789574,0.0,5.749511833283905,15.37044016181271,5.687386274683562,5.749511833283905,11.600939890232516,23.026239150385088,16.00989599106965,0.0,11.984273114623004,54.858256622457425,5.022633313741326,10.772448428929591,0.0,80.32000000000001,0.0,9.589074368143644,0.0,24.46308225236389,28.443804536331797,10.772448428929591,0.0,30.592788348610984,24.26546827384644,15.617555728959871,16.337802844032566,5.6416159193373305,6.136033123789256,27.63719077747961,7.876978323821736,1.3774331538170825,0.283120968682665,12.835480198394489,3.4899253124556058,0.0,0.0,0.15,27.0,2.0,6.0,0.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,7.0,5.0,0.0,1.0,1.0,4.0,3.294200000000001,102.70440000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PostEra-ALP-POS-d0876c20-5,13.685952891863561,-1.0762072205425384,13.685952891863561,0.05506850515305595,0.37725909083313647,501.5620000000002,473.3380000000003,501.21761797600004,190.0,0.0,0.2807346252114811,-0.4509110813057511,0.4509110813057511,0.2807346252114811,1.0810810810810811,1.864864864864865,2.4864864864864864,19.142148906532707,9.867587286251538,2.3450625413743906,-2.309413199904186,2.3129865397760763,-2.443862734605499,6.085032980607806,-0.12198879643329541,1.6941281527867826,1336.512482336934,26.4156383156272,20.88868105742851,20.88868105742851,17.736202008657774,11.848801197583876,11.848801197583876,9.59497372687904,9.59497372687904,5.913084066954938,5.913084066954938,3.9467232876723237,3.9467232876723237,-4.3999999999999995,221547596.15236405,25.68572149981063,11.112979989183344,6.241975308641978,214.1071669994047,9.733939541059678,18.122224665832913,12.087567493638984,5.907179729351506,5.907179729351506,0.0,14.48898409899412,9.374393568622029,10.197363616602075,0.0,45.03667987291831,53.294550418024826,23.99243774390621,6.196843571613076,18.396640352871813,17.501745733386574,0.0,20.498130741555613,0.0,38.64886452054262,11.444666136763054,107.84929656479558,0.0,0.0,10.216698334856808,10.077801322358383,0.0,0.0,33.54045800216487,16.63034927639461,5.817220841045895,53.9918720822311,84.06494419086357,0.0,0.0,0.0,101.22,17.85620028785097,13.979489415818463,0.0,23.47089571120371,17.671659389306566,17.520542482184513,35.68949400663891,30.33183534230805,12.13273413692322,41.26934234062749,4.417150937053347,18.606429311452413,0.0,32.71630582981168,10.628881912414144,2.752219024963815,-1.2841223976890899,14.239012460904977,5.730466061785367,6.527474463023359,0.0,0.25,37.0,1.0,8.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0,1.0,9.0,8.0,0.0,0.0,0.0,4.0,4.648200000000004,136.3411999999999,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PostEra-EDG-MED-0da5ad92-20,12.924921107331823,-0.23405580750818844,12.924921107331823,0.23405580750818844,0.6944039781765454,351.837,333.69300000000004,351.113839876,126.0,0.0,0.326188199166839,-0.30579023702980446,0.326188199166839,0.30579023702980446,1.12,1.92,2.64,35.49569160217679,10.166932747703225,2.172767252985395,-2.2374536761811856,2.229402432618485,-2.3431838859210763,6.305047494533303,0.2563658424420113,1.898347541058887,867.5799375682178,17.6480536021256,13.815949965935067,14.571878911953522,12.131030293135236,7.919233323432773,8.297197796442001,5.672363620666573,6.108799401138558,3.8292171343035046,4.064314237091244,2.4679005517090675,2.6524289309366966,-2.8499999999999988,560797.8879385204,16.988702210562867,7.814359861591698,4.365688757741165,151.6345500364982,5.316788604006331,0.0,0.0,0.0,0.0,6.031114512338072,9.883888251797686,4.794537184071822,0.0,0.0,47.99914230100218,42.316108456931055,16.906863160037965,18.428986252209214,4.794537184071822,29.00682695193771,0.0,4.9839785209472085,0.0,13.4684936056032,10.216698334856808,89.2068941249776,0.0,0.0,10.216698334856808,16.169309733438947,0.0,11.600939890232516,11.01509303328528,6.544756405912575,6.923737199690624,11.126902983393991,73.05735782784225,5.022633313741326,0.0,0.0,45.230000000000004,0.0,4.794537184071822,0.0,6.031114512338072,17.254775994337464,16.814289258077554,0.0,29.42633101099985,55.4546737473835,10.30076712495354,11.600939890232516,0.0,6.113636695640062,18.659691826965457,3.514081973838919,3.4005791586181804,0.0,18.714651460246547,3.342855257622724,2.365614738179222,0.0,0.1,25.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,3.0,5.2821200000000035,102.06970000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GoStar-gvk_125468749,14.511052795442225,-2.805085119681946,14.511052795442225,0.047973493090737174,0.4391459904892074,584.6430000000003,549.3630000000002,584.27227364,224.0,0.0,0.2510900901676248,-0.38820516924311166,0.38820516924311166,0.2510900901676248,1.2142857142857142,1.9285714285714286,2.5952380952380953,19.285214771171134,9.865573161945505,2.4746009114266037,-2.3598903896544345,2.412454550215066,-2.518174772249813,6.0415379475336835,-0.12886287589327497,1.5999297511051662,1415.2396941805705,30.449018510446805,23.832357868467668,23.832357868467668,19.69423899040508,14.085752477155406,14.085752477155406,12.59816996917504,12.59816996917504,8.514273865585762,8.514273865585762,6.2482620419211035,6.2482620419211035,-3.849999999999999,1521275044.454936,29.63582492904373,10.76671921754177,5.88063436435686,242.25040756960914,15.740104602853368,17.900902499341818,6.19315609577884,11.829708897446082,5.907179729351506,0.0,24.372872350791805,13.171245143024459,5.261891554738487,0.0,19.913841467842857,43.52793314262447,60.39912018591254,18.34265078850934,27.86684690600881,23.189132008070136,5.261891554738487,15.200676855804016,0.0,87.93941264962085,23.30621114668196,53.60327924151248,0.0,6.19315609577884,15.533486938863138,24.546017692391587,0.0,0.0,63.50154955454074,15.004064837540422,17.27226849156322,70.04406352624387,36.65915541707259,0.0,0.0,0.0,121.59000000000002,47.280682766271056,33.1287384607473,0.0,49.627306481636396,12.232142680596137,23.51404840645524,22.920400233004656,12.13273413692322,12.25952316424045,29.465030128341116,0.0,42.18125932865589,0.0,34.76593901494763,26.68664640279659,0.6385177588509872,-4.8662261257668105,3.287169334401701,3.4871335831159533,6.23622736966473,0.0,0.5333333333333333,42.0,3.0,9.0,1.0,2.0,3.0,1.0,1.0,2.0,7.0,3.0,12.0,6.0,1.0,1.0,2.0,5.0,3.9985800000000022,149.07319999999982,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PostEra-MAT-POS-24589f88-14,13.305198885109599,-0.3412792894935759,13.305198885109599,0.05015715545477484,0.7020503179573114,351.837,333.69300000000004,351.113839876,126.0,0.0,0.24854226883668196,-0.30735858358485996,0.30735858358485996,0.24854226883668196,1.08,1.92,2.76,35.49569160788898,10.00643538017805,2.349017911237366,-2.387232130564834,2.3259698923845904,-2.5066392046521844,6.302332792640291,-0.12499499715992705,1.7721657430199962,937.6324008093732,17.388540578131753,13.892920073431947,14.648849019450402,12.147867045540844,8.248003786626416,8.625968259635645,6.3077862222300505,6.744222002702036,4.719423527579806,4.954520630367545,3.461719788684622,3.6604472430996955,-2.429999999999999,716344.714390682,16.06091905187459,6.466009500214983,2.8786476083640746,151.19314492402873,4.899909730850478,6.041840829147961,0.0,5.907179729351506,0.0,0.0,14.678425435869507,0.0,0.0,0.0,47.99914230100218,24.743857611297404,35.08143812610914,11.884229846296638,4.794537184071822,33.967954323197176,0.0,9.883888251797686,0.0,6.041840829147961,25.037094525352817,71.51070849635735,0.0,0.0,4.899909730850478,5.687386274683562,0.0,11.600939890232516,35.928252775651536,4.794537184071822,0.0,11.605292320844956,60.92462369091903,5.022633313741326,10.772448428929591,0.0,36.44,0.0,4.794537184071822,0.0,11.949020558499466,11.567389719653901,28.568042601222725,0.0,6.196843571613076,66.67536183283363,9.883888251797686,11.600939890232516,0.0,6.137581119016153,21.550575606785923,2.716603522194853,1.7788184471319397,0.05015715545477484,15.20593917859971,3.605573222895253,1.424829223356009,1.9743669690098262,0.2,25.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,5.0,2.0,0.0,1.0,1.0,4.0,3.9079000000000033,100.91900000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PostEra-EDG-MED-ba1ac7b9-18,14.241674146510455,-1.162774825207861,14.241674146510455,0.007730772864701141,0.43000266957982447,516.0010000000002,489.79300000000035,515.172417372,188.0,0.0,0.23539408987305102,-0.4932200065321736,0.4932200065321736,0.23539408987305102,1.1891891891891893,2.054054054054054,2.945945945945946,35.495692255941464,9.716483872176466,2.4756894568968737,-2.4025685281119884,2.4418131275214585,-2.5087908655474305,6.303731400277648,-0.13970244692619116,1.3913184537738068,1513.492268374035,25.570338854006454,20.3553008626089,21.111229808627353,17.942327355484206,12.317049493364069,12.695013966373295,9.735462491169326,10.17189827164131,7.474066018047158,7.709163120834897,5.461397061989953,5.6335000859428215,-3.909999999999999,418327166.2298042,23.486281182020367,9.191965977784635,4.1088982575495985,218.7414478484627,14.953561288656857,5.749511833283905,0.0,11.814359458703011,0.0,0.0,19.254855824236035,0.0,5.098681808301038,0.0,35.866408164078955,31.18920547353706,52.63570445259404,42.689543086879944,14.325937321943693,39.87513405254868,0.0,19.66437299524391,0.0,44.311724555912534,11.923670568519249,83.40148006281889,0.0,5.749511833283905,10.05365155780638,5.687386274683562,5.749511833283905,11.600939890232516,44.1274552476078,28.093577649365574,0.0,31.0227599320881,67.12146726253211,5.022633313741326,10.772448428929591,0.0,89.35000000000001,5.41499046939678,9.589074368143644,0.0,24.27702191077698,48.140199312669864,16.46637642377805,0.0,36.78963192022406,46.837285207994334,15.399448933254575,16.337802844032566,7.825667324398385,6.396757198840832,34.296671237335566,9.726060181196809,1.033928622467775,0.193433353279584,14.85877462020107,5.486569786466378,3.376582120258038,0.0,0.2857142857142857,37.0,1.0,8.0,0.0,2.0,2.0,2.0,2.0,4.0,6.0,1.0,9.0,4.0,0.0,0.0,0.0,6.0,4.564700000000004,140.47069999999982,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PostEra-MAT-POS-a2421bb6-1,12.854147297808012,-0.2792753212396073,12.854147297808012,0.006449244081368155,0.8775079348925765,343.814,325.6700000000001,343.108754496,124.0,0.0,0.23174277205859006,-0.4932432223173995,0.4932432223173995,0.23174277205859006,1.2916666666666667,2.1666666666666665,3.0416666666666665,35.49569157170992,9.918643485559967,2.294729308199608,-2.253128867817027,2.3751013385564748,-2.26600645407886,6.303010517250447,-0.11774063071108122,1.619417882534229,808.8460367858764,16.681433796945207,13.08890392770011,13.844832873718566,11.631030293135238,8.087096290598597,8.465060763607823,6.261130125488203,6.697565905960188,4.781349288113998,5.016446390901737,3.5225265449440664,3.703069175172807,-2.1099999999999994,505594.55204942485,15.419590786039532,6.072824014100958,2.635914733351059,144.7191642372784,15.787319034968565,5.749511833283905,0.0,5.907179729351506,0.0,0.0,9.77851570501903,0.0,0.0,0.0,11.600939890232516,48.58846905755685,22.82476920619936,24.40901785697095,9.53140013787187,23.195505894267583,0.0,4.9839785209472085,5.733667477162185,31.222211744087385,11.923670568519249,52.30577613744329,0.0,5.749511833283905,15.787319034968565,5.687386274683562,5.749511833283905,11.600939890232516,17.49804021481163,11.21535880699783,0.0,41.49174459625236,30.592788348610984,5.022633313741326,0.0,0.0,77.24,0.0,4.794537184071822,0.0,17.86692660466086,18.050336901180255,40.96889582891047,0.0,18.460054211687762,12.13273413692322,10.30076712495354,22.071470321194752,5.629620183141107,6.088445041299177,17.07695370895272,3.6394011131898942,9.817649308903068,0.3889893812463261,5.407078857356635,5.87969975998851,0.516607090367011,0.0,0.3333333333333333,24.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,4.0,3.185800000000002,92.42110000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PostEra-MAT-POS-ea426761-9,11.918306957042077,-0.42998157596371844,11.918306957042077,0.3049622071050644,0.6443406376910615,299.35100000000006,286.247,299.061614276,106.0,0.0,0.36337562077961044,-0.49674236418055123,0.49674236418055123,0.36337562077961044,1.3333333333333333,2.1904761904761907,2.9047619047619047,32.13347365252424,10.186048227405797,2.242154785068355,-2.0207404186619846,2.2421442632545734,-2.049410417856875,7.106228480690941,-0.1294439677022361,1.9503098904627334,758.3875112707998,14.819626477379408,11.621658641682792,12.438155222610519,10.16903509559602,6.3825108146826866,7.262163625937581,4.535873389080025,5.483567582078897,3.106717025554863,4.0726428518439315,1.945227690700991,2.7976074877507564,-2.4,102634.70410474765,13.577000659817138,5.5353542731921115,2.731313131313132,125.90701414155632,9.473725907600098,5.749511833283905,5.697039313055833,5.897745344357611,0.0,5.969305287951849,0.0,9.786941916707491,0.0,11.336785877934737,6.06636706846161,48.20873984253385,10.440598685398296,7.109797541277533,14.268263091671919,29.27985661707808,0.0,0.0,4.992404732635669,6.923737199690624,7.109797541277533,57.412987602925085,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,11.336785877934737,18.976848173586994,9.53140013787187,6.923737199690624,16.00405017709529,46.40134215846547,0.0,6.076020106833881,0.0,47.89,5.969305287951849,4.794537184071822,0.0,0.0,22.907747982394344,10.440598685398296,0.0,30.58897059450776,36.569268244002984,4.992404732635669,9.473725907600098,10.400621257583738,1.568111913038861,17.217782003233392,1.9808501878712919,2.150649793995754,0.567369352061813,9.269525914334716,1.7594300359032502,1.9958964841675881,1.5897630578095945,0.125,21.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,3.409620000000002,82.65600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PostEra-MAT-POS-e10a589d-4,11.76360658383724,-0.306840513983371,11.76360658383724,0.022661200954551486,0.9281881202208316,340.56800000000004,333.512,338.95224962400005,96.0,0.0,0.25161787002886465,-0.3231384585951662,0.3231384585951662,0.25161787002886465,1.5789473684210527,2.3684210526315788,3.0,79.9187311163586,10.290097808309067,2.0817526755907667,-2.067465041914423,2.249911471676993,-2.1888754157904904,9.103008071601957,-0.11645431441347953,2.0307707410517484,663.3454232220373,13.828062645816686,9.469539476427201,11.811464961560361,9.07971869811898,5.127121819308115,6.2980845618746955,3.5499037322611136,4.872779387793409,2.14730121395375,2.9532618611590893,1.349762428875764,2.0704308839876933,-1.9099999999999995,23712.33907358396,13.520010136040515,5.820136911661661,3.528041254545878,121.68498290430172,5.316788604006331,18.941297793469392,0.0,5.907179729351506,5.824404497999927,0.0,4.794537184071822,9.665781456092393,5.261891554738487,5.098681808301038,27.530883788181864,18.19910120538483,4.472719515832414,10.710019588424888,4.794537184071822,39.12544979221693,5.261891554738487,14.76446326439343,0.0,6.544756405912575,5.316788604006331,39.84617860772303,0.0,6.069221312792274,5.316788604006331,5.687386274683562,0.0,27.530883788181864,20.671642993744936,11.339293589984397,11.33111286753076,5.824404497999927,28.999140795981784,5.022633313741326,0.0,0.0,83.6,0.0,4.794537184071822,0.0,18.276340633264006,10.710019588424888,4.472719515832414,11.009123009909725,24.268322518177104,0.0,31.329392831203926,16.862831444971,2.1028996277625427,9.257391838549545,15.466010298571101,15.441465018200226,0.5097116979507856,-0.2841793130288195,6.920991729680853,1.3207559103888469,-0.040602363630637406,0.0,0.09090909090909091,19.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,8.0,3.0,0.0,0.0,0.0,2.0,2.2043799999999996,72.51870000000001,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
