compound_id,maxestateindex,minestateindex,maxabsestateindex,minabsestateindex,qed,molwt,heavyatommolwt,exactmolwt,numvalenceelectrons,numradicalelectrons,maxpartialcharge,minpartialcharge,maxabspartialcharge,minabspartialcharge,fpdensitymorgan1,fpdensitymorgan2,fpdensitymorgan3,bcut2d_mwhi,bcut2d_mwlow,bcut2d_chghi,bcut2d_chglo,bcut2d_logphi,bcut2d_logplow,bcut2d_mrhi,bcut2d_mrlow,balabanj,bertzct,chi0,chi0n,chi0v,chi1,chi1n,chi1v,chi2n,chi2v,chi3n,chi3v,chi4n,chi4v,hallkieralpha,ipc,kappa1,kappa2,kappa3,labuteasa,peoe_vsa1,peoe_vsa10,peoe_vsa11,peoe_vsa12,peoe_vsa13,peoe_vsa14,peoe_vsa2,peoe_vsa3,peoe_vsa4,peoe_vsa5,peoe_vsa6,peoe_vsa7,peoe_vsa8,peoe_vsa9,smr_vsa1,smr_vsa10,smr_vsa2,smr_vsa3,smr_vsa4,smr_vsa5,smr_vsa6,smr_vsa7,smr_vsa8,smr_vsa9,slogp_vsa1,slogp_vsa10,slogp_vsa11,slogp_vsa12,slogp_vsa2,slogp_vsa3,slogp_vsa4,slogp_vsa5,slogp_vsa6,slogp_vsa7,slogp_vsa8,slogp_vsa9,tpsa,estate_vsa1,estate_vsa10,estate_vsa11,estate_vsa2,estate_vsa3,estate_vsa4,estate_vsa5,estate_vsa6,estate_vsa7,estate_vsa8,estate_vsa9,vsa_estate1,vsa_estate10,vsa_estate2,vsa_estate3,vsa_estate4,vsa_estate5,vsa_estate6,vsa_estate7,vsa_estate8,vsa_estate9,fractioncsp3,heavyatomcount,nhohcount,nocount,numaliphaticcarbocycles,numaliphaticheterocycles,numaliphaticrings,numaromaticcarbocycles,numaromaticheterocycles,numaromaticrings,numhacceptors,numhdonors,numheteroatoms,numrotatablebonds,numsaturatedcarbocycles,numsaturatedheterocycles,numsaturatedrings,ringcount,mollogp,molmr,fr_al_coo,fr_al_oh,fr_al_oh_notert,fr_arn,fr_ar_coo,fr_ar_n,fr_ar_nh,fr_ar_oh,fr_coo,fr_coo2,fr_c_o,fr_c_o_nocoo,fr_c_s,fr_hoccn,fr_imine,fr_nh0,fr_nh1,fr_nh2,fr_n_o,fr_ndealkylation1,fr_ndealkylation2,fr_nhpyrrole,fr_sh,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noorthohbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatn,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
PostEra-MAT-POS-14ad9fe9-1,12.176576199924414,-0.057370244394053804,12.176576199924414,0.057370244394053804,0.9145779486613004,301.7770000000001,285.649,301.09818981200004,108.0,0.0,0.22834569947947944,-0.3835038980998826,0.3835038980998826,0.22834569947947944,1.380952380952381,2.2857142857142856,3.142857142857143,35.49569140230301,10.034676887465636,2.1458444999409325,-2.2006418497444145,2.2729811065355388,-2.1877563904592128,6.301900584142033,-0.1151263407130987,1.7312437002469676,672.321706764444,14.656489770562878,11.525955098856995,12.281884044875449,10.220346690612276,6.972435197839507,7.350399670848735,5.098377368820408,5.5348131492923915,3.5043103513986487,3.7394074541863875,2.5315981256398916,2.7444831762011392,-2.0700000000000003,80913.86414105113,13.892254679614824,6.140409550258326,3.3362088175688824,128.09153741910282,10.633577208012662,0.0,0.0,5.907179729351506,0.0,0.0,9.77851570501903,0.0,0.0,0.0,23.733674027155736,30.537828874472236,17.130841211350898,30.189281315519285,4.794537184071822,28.882892168951145,0.0,4.9839785209472085,0.0,19.26246486877803,17.178333613925236,52.80869171420791,0.0,0.0,10.633577208012662,11.374772549367124,0.0,11.600939890232516,17.43591465621129,17.63618042992384,0.0,17.547724606320003,36.6591554170726,5.022633313741326,0.0,0.0,54.02,0.0,4.794537184071822,0.0,5.907179729351506,11.443454936667337,41.88807518452571,0.0,24.526421280149375,12.13273413692322,15.617555728959871,11.600939890232516,0.0,5.933370124433135,16.35041774271437,6.897548956157813,3.8473246654628936,-0.057370244394053804,7.347277492595855,5.839571946517443,0.9529704276236562,0.0,0.25,21.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,0.0,0.0,3.0,3.274300000000001,84.83340000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoStar-gvk_125493419,13.606376303270242,-5.275576166907405,13.606376303270242,0.025462118023671154,0.33280652757027807,535.5140000000002,505.2740000000003,535.22179554,206.0,0.0,0.47068428322675443,-0.35039980894918965,0.47068428322675443,0.35039980894918965,1.054054054054054,1.6486486486486487,2.081081081081081,19.4134622822216,9.854049793720813,2.5776723730921076,-2.318197775032055,2.509234760304572,-2.5952955233100514,5.9341005953995865,-0.17525709146190716,1.705879290812248,998.9566017890879,27.97432701575865,20.599421155468956,20.599421155468956,16.865776281189937,11.946794077710361,11.946794077710361,11.32581908864403,11.32581908864403,7.012411643370147,7.012411643370147,4.534613274193597,4.534613274193597,-2.980000000000001,67503898.22139868,28.58913596955976,9.71899399441987,7.073784236296062,209.81627791467437,21.267154416025324,18.12552248744388,0.0,17.721539188054518,5.922529168094576,12.08347824679498,19.178148736287287,8.78083009534964,18.433136697762947,0.0,20.771211599071872,37.51909858402683,23.79555896763214,6.069221312792274,41.130223974661384,23.628718917406022,5.261891554738487,21.267154416025324,17.250802561719567,95.05941676199322,0.0,0.0,0.0,6.069221312792274,21.267154416025324,21.9520752383741,0.0,0.0,59.39199434277129,19.178148736287287,28.581915429250323,59.29614133662794,0.0,0.0,0.0,0.0,140.19,78.03833516860803,46.39211552939987,0.0,17.86692660466086,6.4208216229260096,12.841643245852019,20.771211599071872,5.316788604006331,6.069221312792274,15.950365812018994,0.0,65.60128693223862,0.0,49.58099375580084,18.531716460400677,-1.4980377719853866,-9.626196314832711,-2.6699119617939524,-4.2204867025973,4.133968936102532,0.0,0.782608695652174,37.0,4.0,9.0,2.0,1.0,3.0,0.0,0.0,0.0,5.0,4.0,14.0,9.0,2.0,1.0,3.0,3.0,1.67688,117.41780000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL3392049,10.431481481481482,0.3125000000000002,10.431481481481482,0.3125000000000002,0.4933014153767635,126.16,122.12799999999999,126.00190832791,42.0,0.0,0.10062097775373134,-0.8050112695515551,0.8050112695515551,0.10062097775373134,1.5,2.25,2.625,32.091993581571074,10.51067431805842,1.7051896630526038,-2.061917830873408,1.8748638549920615,-1.8424112304024898,7.71083089504396,1.0428641986870133,3.3466073908691203,229.8703210229147,5.983127663125442,4.073111253186187,4.889607834113913,3.804530452640311,2.1571791531589404,2.5654274436228035,1.3646715057453238,1.782947951975895,0.7885857489613531,1.1046133670382463,0.4126567386775783,0.5520822207544354,-0.8300000000000001,72.49526582754562,5.309470013947001,1.961225714690048,0.8692020605459402,51.96807508591767,9.937660666683517,4.640589267438692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.284240511508305,18.329577708536295,0.0,0.0,0.0,12.217873443046695,0.0,4.7304076419062255,0.0,0.0,0.0,34.24378706921389,0.0,0.0,0.0,0.0,0.0,12.217873443046695,4.7304076419062255,0.0,9.847842292215983,0.0,24.395944776997904,0.0,0.0,0.0,27.99,0.0,5.20725302477729,0.0,0.0,9.370996909344917,0.0,6.196843571613076,18.19910120538483,0.0,12.217873443046695,0.0,0.9606481481481484,4.603703703703704,0.0,10.431481481481482,0.0,0.0,4.9601851851851855,1.3773148148148149,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.5634899999999998,34.031,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kneller-HL-3-69,12.410568446437853,-0.683757317541241,12.410568446437853,0.010867938645717112,0.8536072769095526,368.22000000000014,353.1000000000001,367.0490467,126.0,0.0,0.32579662098669987,-0.3373360489185937,0.3373360489185937,0.32579662098669987,1.0416666666666667,1.75,2.375,35.498262050172684,9.891746943187542,2.2519672571001066,-2.3181659554826064,2.3201673055793206,-2.394910837473831,6.415175367916894,0.0705996850720503,1.6987736173065358,854.3717533944313,17.26722023457211,12.643065883604322,14.154923775641233,11.435560745775545,7.516955094913427,8.272884040931881,5.741408197125001,6.555808450606213,4.188002665064573,4.927031943802589,2.9364979935945077,3.243028781492991,-2.0499999999999994,266964.99300494924,16.795446105970598,6.826144338632133,3.5456995846330295,146.96254724440243,9.883888251797686,5.693927994848461,0.0,0.0,11.466446624403513,5.689743398203474,14.573052889090853,4.794537184071822,0.0,0.0,29.268246848926644,36.45573492063363,19.15587988028676,10.045266627482652,4.794537184071822,29.10905950981654,0.0,14.867866772744895,0.0,18.75954929201341,13.08951281182515,66.40619904927367,0.0,0.0,11.24901029325548,0.0,0.0,23.20187978046503,33.86455931392155,0.0,0.0,34.81146596263069,33.854542641990086,10.045266627482652,0.0,0.0,86.02999999999999,11.24901029325548,14.383611552215466,0.0,11.601107724199966,29.052685485469198,24.471461806010623,0.0,10.966276799312087,17.11671265787043,4.9839785209472085,23.20187978046503,0.0,11.994836933638037,41.07648995521783,1.0417063655753442,-0.16469162274061966,-0.04830521611936889,6.691830395968203,1.5498494583018392,1.080505952380952,0.0,0.3125,24.0,2.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,8.0,2.0,0.0,1.0,1.0,3.0,2.3898,92.02390000000001,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PostEra-DUN-NEW-f8ce3686-24,11.682082749136441,-0.0024805359627133594,11.682082749136441,0.0024805359627133594,0.7543008334595541,376.8880000000001,351.6880000000001,376.16660372,140.0,0.0,0.23708210718434167,-0.36062506495513247,0.36062506495513247,0.23708210718434167,1.1923076923076923,1.9615384615384615,2.6538461538461537,35.49566379663386,10.062134400827158,2.2066332531960198,-2.3410349805031245,2.2332195158299304,-2.4821951295709033,6.267425451542862,-0.1298429176110131,1.646498117255205,780.937142997337,18.518297090128673,15.055143571187756,15.811072517206211,12.57971869811898,8.965835927629469,9.50035841145432,6.677138616253972,6.944399858166396,4.8889889141404135,5.117620720191849,3.467816608375241,3.6368474593209443,-2.05,1012416.8291901486,18.732518627418223,8.555668512711788,4.370502630650738,158.0266001280639,15.200676855804018,5.880003444970339,0.0,11.814359458703011,0.0,0.0,14.48898409899412,0.0,0.0,11.600939890232516,18.19910120538483,17.54772460632,57.77534342124394,5.516700717616262,9.589074368143644,34.31822428101658,0.0,20.100586586654494,0.0,19.88931522852921,38.60378547453321,35.5228477603919,0.0,0.0,5.316788604006331,0.0,0.0,11.600939890232516,65.20194291588439,22.554652396982227,0.0,18.050640183084614,24.395944776997904,0.0,10.902924932081056,0.0,68.44,0.0,9.589074368143644,0.0,17.69436290367335,6.544756405912575,44.66130437010514,23.43686439754941,0.0,11.096753302463554,33.39977806118885,11.600939890232516,0.0,5.640500399745365,30.31874028235415,4.056046625351591,3.627883922006548,0.07146479229552472,6.350112681346899,2.8425636204655103,6.203798787545529,0.0,0.47368421052631576,26.0,2.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,7.0,6.0,0.0,1.0,1.0,3.0,1.7295,103.26340000000003,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoStar-gvk_125468778,14.13096312830688,-10.005569253811494,14.13096312830688,0.07048911873782693,0.3530965937726797,587.5710000000001,561.3630000000002,587.162566412,216.0,0.0,0.3099421635197412,-0.3798289481924268,0.3798289481924268,0.3099421635197412,1.175,1.85,2.35,32.486832428198255,9.772331472139564,2.650490002246308,-2.554946502050246,3.016144902375909,-2.681680129551021,8.45396217136368,-0.19569314001657845,1.59280573936246,1345.3897016931537,28.98702331290759,21.260625443070406,22.077122023998133,18.642214109001024,12.275070829795647,14.226352619880425,10.408678122304506,12.818023079945604,7.480283820486525,8.64332015383718,5.346165559356445,5.996592822718042,-3.48,339950955.5983611,28.06323995365286,9.015292514336135,5.18138406850471,226.3225024995398,14.373635638450576,16.979165133813698,6.19315609577884,0.0,11.814359458703011,10.224041259253786,24.372872350791805,0.0,5.261891554738487,0.0,25.49516108137079,30.33183534230805,50.264656885635404,31.277477192083495,38.49159428865293,27.72578699264036,5.261891554738487,14.783797982648164,5.41499046939678,29.50395314448801,44.857740418891574,54.35534104569281,0.0,6.19315609577884,4.899909730850478,25.116180287592744,0.0,10.224041259253786,78.70179534628852,19.06280027574374,16.870038119914106,18.026113943770966,53.68737302951358,0.0,0.0,0.0,99.0,45.12153223951879,34.27975993579131,0.0,41.76414040153914,26.303276740850986,17.032643867773697,41.43603828312786,0.0,6.19315609577884,4.9839785209472085,9.473725907600098,77.93386321402457,0.0,33.656961461007725,9.67346168893205,-0.14438102595389735,-1.299936119509531,2.4232930129590167,4.2985979199650135,1.746002930794945,-8.593418637775457,0.44,40.0,0.0,9.0,0.0,3.0,3.0,1.0,1.0,2.0,7.0,0.0,15.0,7.0,0.0,3.0,3.0,5.0,4.242480000000003,133.65599999999992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PostEra-PET-UNK-1901c25b-1,13.39294280675233,0.061996409674981434,13.39294280675233,0.061996409674981434,0.4489047359184921,401.5350000000001,378.35100000000017,401.15618335600004,146.0,0.0,0.2312976465288552,-0.3776594292027802,0.3776594292027802,0.2312976465288552,0.9655172413793104,1.7241379310344827,2.4482758620689653,32.13338762137491,10.045031612440694,2.183003653812418,-2.237407738349961,2.244250178523953,-2.3136839904839044,7.074931271346871,-0.11765238183908669,1.651097911893812,1099.405794930555,20.216967702877938,16.577904429265836,17.39440101019356,14.114193540729628,9.52081331351193,10.463622355093994,7.218842482607839,7.998875796955171,4.992035903081978,5.724085700476181,3.3976888421191798,4.057511631758239,-3.1799999999999993,6608959.158505104,19.150134973544183,8.451606932936055,4.300856921414797,174.5931673271517,9.799819461700956,0.0,0.0,5.907179729351506,0.0,0.0,9.77851570501903,0.0,11.336785877934737,0.0,24.26546827384644,57.605088081098664,43.25002787241245,12.965578028838586,4.794537184071822,39.39118658558296,0.0,4.9839785209472085,0.0,12.965578028838586,23.895163427055337,88.87801928370648,0.0,0.0,9.799819461700956,11.374772549367124,0.0,11.336785877934737,24.986502215653093,17.760115212910407,0.0,11.126902983393991,77.75111630031249,0.0,10.772448428929591,0.0,36.44,0.0,4.794537184071822,0.0,5.907179729351506,12.965578028838586,33.274123961690705,0.0,17.533629449547814,73.03672951751513,27.39668515918682,0.0,0.0,1.6460594024748965,21.63956948353007,6.265923882281206,4.09661362885885,0.061996409674981434,18.254209915064894,3.956821878251351,0.557379928823381,4.02142547104037,0.16666666666666666,29.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,5.0,6.0,0.0,0.0,0.0,4.0,5.138200000000005,121.72500000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GoStar-gvk_125391775,13.634568461273908,-0.7975617546401284,13.634568461273908,0.03830260495713045,0.35720356321497504,522.6500000000003,484.34600000000034,522.2954536960001,204.0,0.0,0.26788143361331734,-0.4960538521841548,0.4960538521841548,0.26788143361331734,1.236842105263158,2.0,2.6315789473684212,16.465724852180855,9.923891784493312,2.3672013464967656,-2.323329700465066,2.262742706521318,-2.560628297297628,6.010841734411232,-0.12591851803346665,1.5290085001150953,1195.6556058764645,27.233475560822985,22.380427025054377,22.380427025054377,18.299264050931818,13.486577683567562,13.486577683567562,10.704539986471417,10.704539986471417,7.493968126655109,7.493968126655109,5.539019905547023,5.539019905547023,-3.5800000000000005,386597903.2975741,27.45466765086737,12.309054631039237,6.27459472722837,223.00951948525454,25.671207286766247,23.52712148642829,0.0,11.814359458703011,5.907179729351506,0.0,19.283521283065944,0.0,5.261891554738487,0.0,19.913841467842857,69.31062817800142,23.365587384155027,19.220859683217768,19.120474506015512,28.624464120135574,5.261891554738487,25.83425406381668,11.835812092322787,64.07710500145518,26.74406675901526,29.959396268694903,0.0,11.818733146076179,20.68722876581904,0.0,5.749511833283905,0.0,72.47501668631135,9.589074368143644,23.166924959853546,56.440047692931586,24.26546827384644,0.0,10.902924932081056,0.0,139.35,24.03270221679539,19.645503106953953,0.0,23.6501715510258,37.25066110282297,36.83408098975823,0.0,13.176164609739143,32.046575604766076,31.903475376608952,4.736862953800049,5.398886586188208,0.0,44.411301688617755,19.671105016228463,1.0916124336848065,-0.24223586908280503,7.763964589111559,3.502643111841154,6.159868905961467,1.5761868707827265,0.5714285714285714,38.0,4.0,10.0,0.0,2.0,2.0,1.0,1.0,2.0,6.0,4.0,10.0,11.0,0.0,2.0,2.0,4.0,2.319980000000001,143.43229999999988,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PostEra-MAT-POS-044491d2-2,13.486865630368147,-3.0966898561011567,13.486865630368147,0.06245460915847789,0.7196173797821003,395.83700000000005,375.67700000000013,395.12121099999996,144.0,0.0,0.2750611298870647,-0.38468774087888585,0.38468774087888585,0.2750611298870647,1.4074074074074074,2.185185185185185,2.8518518518518516,35.495691768470806,10.092009694444638,2.4873199054906863,-2.210681531581342,2.366976603473079,-2.378719707560365,6.305276616489505,-0.11513115595205993,1.6824580151550008,847.4545176063843,19.60408352775558,14.676691397568112,15.432620343586567,12.742020625571204,8.567993998845738,8.945958471854965,6.759078325756273,7.1955141062282575,4.589986109896068,4.808204000132061,3.1236658419051806,3.3813601471149677,-2.2499999999999996,972362.0723297794,19.509891693597694,7.779508326411139,4.727514792899409,160.31166832034108,15.740104602853368,6.103966387748303,0.0,5.907179729351506,5.922529168094576,0.0,9.77851570501903,8.78083009534964,0.0,0.0,11.600939890232516,48.73693007985707,23.327684782963974,24.34689229837061,18.681894674262168,28.882892168951145,0.0,4.9839785209472085,0.0,44.254538453459496,10.633577208012662,52.80869171420791,0.0,0.0,10.633577208012662,20.155602644716765,0.0,11.600939890232516,34.066022030130256,11.21535880699783,6.923737199690624,23.968546229246012,36.65915541707259,5.022633313741326,0.0,0.0,74.25,18.06833638499084,18.681894674262168,0.0,25.169644598129533,21.960857354805444,5.563451491696996,0.0,36.65915541707259,6.923737199690624,15.617555728959871,11.600939890232516,26.973731260736294,6.104392907847167,16.2761045290529,15.799101395675413,2.6342903223852954,-3.340438832543585,5.918913297003627,1.2991923166846442,1.8624905809360244,0.0,0.3684210526315789,27.0,3.0,5.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,3.0,8.0,5.0,1.0,0.0,1.0,3.0,3.7951200000000016,100.35820000000002,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1200930,12.635222782218182,-1.354619569237925,12.635222782218182,0.26133566389518803,0.4547179234091861,358.44300000000004,338.2830000000001,358.12308607991,132.0,0.0,0.15220666742382094,-0.6116374801056561,0.6116374801056561,0.15220666742382094,1.2,2.04,2.84,32.2278826666561,10.191364786932802,2.149777533174002,-2.1478847795891833,2.232542945893083,-2.1100923484343923,7.90018065765704,0.17158507289562255,1.7071479712237678,804.2992838896116,17.6480536021256,14.267162688239274,15.083659269167,12.18587184800163,8.028333657586934,9.347265550573754,5.560351356876741,6.905218924798659,3.7944854793211595,4.919955463069512,2.4211221075405445,3.4899435938441177,-2.09,698309.5933731179,17.724026440589572,8.330956439152647,4.306245520556936,149.32975240117975,23.994432823184876,10.905948315104613,5.752853606746789,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,24.26546827384644,35.19936017677004,31.897796192026533,12.300809959361379,14.026475781290461,22.209255908617813,0.0,14.951935562841626,0.0,24.253848911184132,20.32356147030337,47.78605840046658,0.0,5.749511833283905,9.720841474747257,0.0,5.749511833283905,0.0,34.84426838588815,21.665571033932125,6.923737199690624,17.678201109471466,41.68511539574183,0.0,11.033401435232523,0.0,81.4,11.175854473385288,4.552749873690364,0.0,5.752853606746789,18.370200410846543,34.46111437798789,0.0,13.30664111289061,37.255572541998674,14.951935562841626,9.473725907600098,23.41368680146541,-1.354619569237925,13.042997779132998,0.3414962813127498,3.136412430695059,1.017528869572521,9.3229329449272,2.487112274360096,3.1478216912169996,1.6668527187771138,0.3333333333333333,25.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,7.0,8.0,0.0,0.0,0.0,3.0,2.618520000000001,96.13740000000006,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
